Date,Open,High,Low,Close,Volume,Adj Close
2007-06-15,89.40,90.50,89.12,90.15,11100,90.15
2007-06-14,88.78,89.43,87.65,89.38,16700,89.38
2007-06-13,90.85,91.28,86.91,87.12,18600,87.12
2007-06-12,90.65,91.00,88.97,90.57,41700,90.57
2007-06-11,94.35,94.75,93.00,93.60,25100,93.60
2007-06-08,92.03,94.27,91.49,92.30,20600,92.30
2007-06-07,91.56,94.80,91.56,93.80,11600,93.80
2007-06-06,90.51,91.55,89.67,91.55,18600,91.55
2007-06-05,89.90,90.63,89.17,90.48,12200,90.48
2007-06-04,88.65,89.84,87.80,88.91,13500,88.91
2007-06-01,89.95,90.49,88.37,88.60,27100,88.60
2007-05-31,88.82,90.78,88.70,90.60,29000,90.60
2007-05-30,84.52,87.10,84.35,87.10,14500,87.10
2007-05-29,84.40,85.00,83.89,84.00,12900,84.00
2007-05-28,83.65,83.65,83.65,83.65,000,83.65
2007-05-25,82.70,83.65,82.32,83.65,8000,83.65
2007-05-24,84.45,85.08,83.01,83.16,10400,83.16
2007-05-23,84.70,85.25,84.38,85.03,15400,85.03
2007-05-22,83.10,84.00,83.00,83.50,10600,83.50
2007-05-21,81.80,83.45,81.55,83.15,12600,83.15
2007-05-18,80.99,81.90,80.95,81.27,13800,81.27
2007-05-17,79.40,80.00,79.20,80.00,1100,80.00
2007-05-16,78.90,80.01,77.54,79.47,12600,79.47
2007-05-15,80.47,81.32,80.23,80.51,12600,80.51
2007-05-14,80.50,81.18,80.30,80.50,12000,80.50
2007-05-11,79.45,80.10,78.50,80.10,18100,80.10
2007-05-10,78.66,80.40,78.39,79.34,21000,79.34
2007-05-09,77.20,78.37,77.15,77.93,19000,77.93
2007-05-08,76.20,77.30,75.83,76.77,25700,76.77
2007-05-07,74.30,75.78,74.00,75.49,11600,75.49
2007-05-04,74.15,74.49,73.85,74.08,10200,74.08
2007-05-03,73.70,74.93,73.45,74.20,9200,74.20
2007-05-02,73.67,73.80,73.17,73.49,5800,73.49
2007-05-01,73.55,73.55,73.55,73.55,000,73.55
2007-04-30,73.20,74.00,73.00,73.55,8300,73.55
2007-04-27,72.78,72.78,71.50,72.60,13200,72.60
2007-04-26,74.70,76.61,72.75,73.60,62600,73.60
2007-04-25,69.34,69.70,68.70,69.65,11900,69.65
2007-04-24,69.25,69.50,68.25,69.00,11000,69.00
2007-04-23,67.26,68.50,66.85,68.50,6800,68.50
2007-04-20,66.59,67.50,66.59,66.87,8000,66.87
2007-04-19,66.25,67.03,66.00,67.03,8800,67.03
2007-04-18,66.63,66.95,65.20,66.74,14900,66.74
2007-04-17,67.65,68.00,66.37,66.37,8800,66.37
2007-04-16,66.90,67.60,66.68,67.60,11200,67.60
2007-04-13,66.60,67.60,66.30,67.10,19100,67.10
2007-04-12,69.08,69.25,67.40,68.10,8400,68.10
2007-04-11,69.88,70.35,68.70,69.20,8200,69.20
2007-04-10,69.93,69.99,69.46,69.65,4600,69.65
2007-04-09,70.32,70.32,70.32,70.32,000,70.32
2007-04-06,70.32,70.32,70.32,70.32,000,70.32
2007-04-05,70.75,70.75,69.55,70.32,5400,70.32
2007-04-04,70.87,71.28,70.70,70.99,7500,70.99
2007-04-03,70.25,71.25,70.10,71.25,6800,71.25
2007-04-02,69.70,70.69,69.45,70.20,8500,70.20
2007-03-30,70.45,71.19,69.40,69.40,7500,69.40
2007-03-29,70.30,70.55,69.70,69.70,7800,69.70
2007-03-28,71.30,71.41,70.75,71.12,10200,71.12
2007-03-27,71.80,72.10,71.40,72.10,11800,72.10
2007-03-26,70.25,71.25,70.00,70.90,12800,70.90
2007-03-23,70.50,70.61,69.70,70.48,18300,70.48
2007-03-22,70.13,70.57,69.85,70.57,14800,70.57
2007-03-21,68.85,69.35,68.75,69.24,4100,69.24
2007-03-20,68.60,69.16,68.50,68.94,8100,68.94
2007-03-19,67.70,68.70,67.60,68.53,7000,68.53
2007-03-16,67.35,67.62,67.10,67.16,4300,67.16
2007-03-15,68.40,68.55,67.60,67.60,9600,67.60
2007-03-14,66.50,67.54,66.25,66.72,16300,66.72
2007-03-13,68.30,68.50,67.56,67.60,7300,67.60
2007-03-12,67.20,68.24,66.80,68.24,11600,68.24
2007-03-09,67.05,67.95,66.90,67.28,5500,67.28
2007-03-08,66.75,67.60,66.75,67.08,15300,67.08
2007-03-07,67.10,67.50,66.80,67.20,9000,67.20
2007-03-06,66.40,67.27,66.40,66.90,16200,66.90
2007-03-05,63.80,66.88,63.50,66.20,40500,66.20
2007-03-02,66.00,66.32,65.65,65.70,5300,65.70
2007-03-01,64.08,66.41,63.45,66.41,23400,66.41
2007-02-28,63.10,64.70,62.50,64.16,49600,64.16
2007-02-27,66.70,66.80,64.41,64.71,24900,64.71
2007-02-26,67.80,68.70,66.64,66.64,25400,66.64
2007-02-23,68.30,68.50,67.79,67.85,10200,67.85
2007-02-22,68.40,69.30,67.50,68.13,18500,68.13
2007-02-21,65.35,67.77,65.25,67.60,9100,67.60
2007-02-20,64.68,65.30,64.08,65.29,6900,65.29
2007-02-19,64.70,64.82,64.60,64.60,13100,64.60
2007-02-16,64.80,65.05,64.42,64.42,7000,64.42
2007-02-15,64.90,65.00,64.62,64.67,8700,64.67
2007-02-14,64.90,65.20,64.40,65.05,11600,65.05
2007-02-13,65.60,65.75,64.86,65.36,8500,65.36
2007-02-12,64.20,65.50,63.93,65.40,14400,65.40
2007-02-09,66.25,66.25,64.70,64.70,11400,64.70
2007-02-08,66.80,66.80,65.60,66.17,16300,66.17
2007-02-07,64.95,66.36,64.38,66.36,20700,66.36
2007-02-06,65.00,65.20,63.92,64.01,19200,64.01
2007-02-05,65.20,65.80,65.04,65.65,14800,65.65
2007-02-02,65.30,65.58,64.20,65.43,26200,65.43
2007-02-01,65.85,66.35,65.21,65.24,10000,65.24
2007-01-31,66.25,66.25,65.01,65.13,13300,65.13
2007-01-30,66.60,66.90,65.90,65.90,10500,65.90
2007-01-29,66.80,67.06,66.05,66.80,13000,66.80
2007-01-26,67.05,67.50,66.18,66.18,13000,66.18
2007-01-25,67.10,67.92,66.80,67.14,16900,67.14
2007-01-24,66.10,67.22,66.10,66.90,21300,66.90
2007-01-23,66.90,67.06,65.40,67.03,35300,67.03
2007-01-22,68.40,68.90,66.16,66.60,47400,66.60
2007-01-19,68.05,69.12,68.05,68.65,58500,68.65
2007-01-18,73.00,73.00,69.20,70.19,105400,70.19
2007-01-17,75.10,75.70,73.78,73.82,34000,73.82
2007-01-16,74.30,75.12,73.45,74.90,33900,74.90
2007-01-15,73.28,73.90,73.15,73.90,26600,73.90
2007-01-12,74.09,74.35,72.14,72.96,58700,72.96
2007-01-11,74.90,74.95,73.54,74.63,104800,74.63
2007-01-10,71.40,75.57,70.85,74.98,203000,74.98
2007-01-09,65.90,68.00,65.63,67.67,27400,67.67
2007-01-08,65.70,66.50,65.40,65.88,13900,65.88
2007-01-05,65.60,66.12,65.00,65.39,12000,65.39
2007-01-04,63.70,65.51,63.40,65.31,11300,65.31
2007-01-03,65.55,65.55,64.74,65.04,18600,65.04
2007-01-02,64.20,65.60,64.20,65.49,19600,65.49
2007-01-01,63.75,63.75,63.75,63.75,000,63.75
2006-12-29,61.40,64.55,61.15,63.75,19900,63.75
2006-12-28,60.18,61.27,58.90,60.90,31900,60.90
2006-12-27,62.00,62.29,58.60,61.45,54500,61.45
2006-12-26,62.86,62.86,62.86,62.86,000,62.86
2006-12-25,62.86,62.86,62.86,62.86,000,62.86
2006-12-22,62.90,63.74,61.95,62.86,23300,62.86
2006-12-21,64.30,64.88,63.16,63.16,15200,63.16
2006-12-20,65.50,65.70,64.98,65.27,5700,65.27
2006-12-19,65.10,65.47,63.47,65.32,26300,65.32
2006-12-18,67.10,67.70,66.06,66.21,10300,66.21
2006-12-15,67.65,67.80,67.00,67.10,6900,67.10
2006-12-14,67.50,68.43,67.25,67.99,10200,67.99
2006-12-13,64.95,66.70,64.60,66.28,34200,66.28
2006-12-12,67.15,67.15,65.35,65.35,4400,65.35
2006-12-11,67.21,67.60,66.70,66.70,6000,66.70
2006-12-08,65.60,67.45,65.20,67.40,17400,67.40
2006-12-07,67.49,67.92,65.82,66.18,23400,66.18
2006-12-06,68.73,68.90,67.98,67.98,3400,67.98
2006-12-05,68.55,69.20,68.27,68.35,7400,68.35
2006-12-04,68.65,69.15,68.10,68.49,11400,68.49
2006-12-01,69.30,69.45,67.65,68.81,7400,68.81
2006-11-30,69.80,70.35,68.91,69.26,11600,69.26
2006-11-29,69.85,71.18,69.17,69.17,18400,69.17
2006-11-28,68.60,69.77,68.10,69.46,22200,69.46
2006-11-27,69.95,70.96,68.39,68.39,19400,68.39
2006-11-24,69.55,70.97,68.30,69.90,19400,69.90
2006-11-23,69.90,69.97,69.46,69.68,7300,69.68
2006-11-22,69.10,69.40,67.90,69.30,12800,69.30
2006-11-21,67.55,68.68,67.45,68.50,9300,68.50
2006-11-20,66.75,67.73,66.40,67.71,7500,67.71
2006-11-17,66.95,67.08,66.28,66.92,7000,66.92
2006-11-16,65.95,67.18,65.70,67.18,14500,67.18
2006-11-15,66.00,67.09,66.00,66.17,13400,66.17
2006-11-14,65.90,66.30,65.40,65.95,7700,65.95
2006-11-13,64.50,65.80,64.50,65.80,6100,65.80
2006-11-10,64.70,65.10,64.35,64.35,6200,64.35
2006-11-09,64.70,65.93,64.40,65.93,17900,65.93
2006-11-08,62.70,63.70,62.50,63.70,3600,63.70
2006-11-07,62.55,63.22,62.50,63.18,5800,63.18
2006-11-06,61.65,62.85,61.65,62.65,12100,62.65
2006-11-03,61.90,62.70,61.30,61.30,3600,61.30
2006-11-02,62.00,62.43,61.45,61.78,22700,61.78
2006-11-01,63.70,63.70,62.17,62.60,1200,62.60
2006-10-31,63.30,64.00,62.91,63.02,5400,63.02
2006-10-30,63.10,63.47,62.62,63.10,16500,63.10
2006-10-27,64.80,64.80,64.20,64.44,7200,64.44
2006-10-26,64.70,64.90,64.21,64.70,6400,64.70
2006-10-25,64.78,65.06,64.50,64.71,6900,64.71
2006-10-24,65.00,65.10,63.99,64.01,13000,64.01
2006-10-23,63.65,65.17,63.50,65.07,22200,65.07
2006-10-20,62.80,63.09,62.33,63.09,15400,63.09
2006-10-19,62.50,63.48,61.70,62.39,43900,62.39
2006-10-18,59.40,60.00,58.85,59.72,9100,59.72
2006-10-17,60.00,60.10,58.97,59.25,6600,59.25
2006-10-16,59.64,60.23,59.64,60.20,6100,60.20
2006-10-13,59.80,61.26,59.70,60.63,8000,60.63
2006-10-12,58.30,59.70,58.25,59.55,5200,59.55
2006-10-11,58.80,58.80,58.15,58.54,7000,58.54
2006-10-10,59.10,59.60,58.69,58.69,4100,58.69
2006-10-09,58.60,59.30,58.40,59.30,20900,59.30
2006-10-06,58.90,59.46,58.80,58.98,6200,58.98
2006-10-05,59.10,59.90,58.40,58.98,6600,58.98
2006-10-04,58.05,59.03,57.70,59.03,8700,59.03
2006-10-03,58.55,58.85,57.68,58.85,4900,58.85
2006-10-02,61.15,61.15,58.29,59.09,20600,59.09
2006-09-29,60.82,61.15,60.60,60.70,4100,60.70
2006-09-28,60.10,60.98,59.95,60.03,4600,60.03
2006-09-27,61.10,61.41,59.90,60.15,20100,60.15
2006-09-26,59.60,60.94,59.30,60.65,15800,60.65
2006-09-25,57.05,59.13,57.05,59.13,17800,59.13
2006-09-22,58.30,58.30,56.89,57.18,17700,57.18
2006-09-21,59.48,59.70,59.00,59.00,9500,59.00
2006-09-20,58.40,59.42,58.15,59.25,20700,59.25
2006-09-19,58.20,58.60,57.68,57.68,4300,57.68
2006-09-18,58.60,58.70,57.91,58.56,9100,58.56
2006-09-15,58.40,59.12,58.06,58.65,9900,58.65
2006-09-14,58.58,59.00,57.87,58.45,24700,58.45
2006-09-13,57.30,58.00,57.21,57.58,10600,57.58
2006-09-12,56.95,57.84,56.70,56.71,18400,56.71
2006-09-11,57.50,57.90,56.37,57.90,17400,57.90
2006-09-08,57.38,57.98,56.80,57.25,17100,57.25
2006-09-07,54.68,57.22,54.50,57.22,22000,57.22
2006-09-06,56.20,56.38,55.37,55.42,20600,55.42
2006-09-05,53.15,54.57,53.15,54.40,15500,54.40
2006-09-04,53.25,53.30,52.90,52.90,5600,52.90
2006-09-01,52.90,53.63,52.90,53.26,5200,53.26
2006-08-31,52.35,52.87,52.15,52.87,3800,52.87
2006-08-30,52.00,52.69,52.00,52.17,4400,52.17
2006-08-29,52.40,52.40,51.17,51.35,15000,51.35
2006-08-28,53.50,53.73,52.90,52.90,4600,52.90
2006-08-25,52.81,54.00,52.81,53.35,4300,53.35
2006-08-24,52.67,53.09,51.94,52.00,8900,52.00
2006-08-23,52.85,53.20,52.49,52.52,3700,52.52
2006-08-22,51.85,53.27,51.75,53.16,3200,53.16
2006-08-21,52.50,52.50,51.17,51.87,5200,51.87
2006-08-18,52.65,53.30,52.52,52.99,14600,52.99
2006-08-17,53.03,53.30,52.80,53.17,11800,53.17
2006-08-16,52.10,52.27,51.70,51.70,7300,51.70
2006-08-15,50.30,51.68,50.25,51.62,6400,51.62
2006-08-14,50.07,51.10,49.85,50.86,10800,50.86
2006-08-11,50.26,50.26,48.95,49.79,9500,49.79
2006-08-10,49.25,50.68,48.90,50.06,16300,50.06
2006-08-09,51.10,51.10,49.60,50.20,21700,50.20
2006-08-08,52.55,52.60,51.72,51.73,23900,51.73
2006-08-07,52.40,53.60,52.00,53.49,30700,53.49
2006-08-04,49.80,53.00,49.80,50.84,102000,50.84
2006-08-03,53.57,54.28,52.50,54.06,10500,54.06
2006-08-02,52.65,53.65,52.45,53.64,11600,53.64
2006-08-01,53.65,53.65,51.86,51.88,17400,51.88
2006-07-31,52.10,53.64,52.00,53.17,20300,53.17
2006-07-28,49.95,51.11,49.86,51.10,8200,51.10
2006-07-27,50.23,50.95,49.93,49.93,11900,49.93
2006-07-26,49.18,50.38,49.05,50.17,13400,50.17
2006-07-25,48.65,49.00,48.30,48.70,8400,48.70
2006-07-24,48.07,48.94,47.90,48.23,19300,48.23
2006-07-21,48.20,48.25,46.80,47.96,31600,47.96
2006-07-20,46.75,48.51,46.75,48.51,59900,48.51
2006-07-19,42.40,42.83,41.99,42.83,10400,42.83
2006-07-18,41.84,42.95,41.80,41.88,9500,41.88
2006-07-17,40.60,42.20,40.50,42.00,19200,42.00
2006-07-14,41.05,41.68,40.16,40.16,18600,40.16
2006-07-13,41.60,42.50,40.63,42.22,22300,42.22
2006-07-12,43.55,43.79,42.21,42.21,5000,42.21
2006-07-11,43.25,43.35,42.87,43.00,4700,43.00
2006-07-10,43.40,44.32,43.35,43.68,7100,43.68
2006-07-07,43.55,43.87,42.73,43.87,10200,43.87
2006-07-06,44.60,44.90,43.83,43.98,14600,43.98
2006-07-05,45.15,45.25,44.58,44.60,4400,44.60
2006-07-04,45.25,45.25,45.00,45.23,2100,45.23
2006-07-03,44.80,45.33,44.80,45.33,2600,45.33
2006-06-30,45.25,45.40,44.35,44.75,8000,44.75
2006-06-29,44.60,45.56,44.60,45.20,9400,45.20
2006-06-28,45.58,45.80,44.37,44.40,9200,44.40
2006-06-27,46.85,46.90,45.92,45.95,5300,45.95
2006-06-26,47.20,47.20,46.65,46.75,4600,46.75
2006-06-23,47.45,48.00,47.09,47.09,9100,47.09
2006-06-22,45.70,47.22,45.70,46.85,11800,46.85
2006-06-21,45.70,45.80,45.47,45.47,6100,45.47
2006-06-20,45.50,46.34,45.45,46.34,5500,46.34
2006-06-19,45.65,46.21,45.46,45.82,11800,45.82
2006-06-16,45.47,45.47,45.47,45.47,000,45.47
2006-06-15,45.47,45.47,45.47,45.47,000,45.47
2006-06-14,46.30,46.70,45.47,45.47,25300,45.47
2006-06-13,45.25,46.98,44.82,46.98,30900,46.98
2006-06-12,46.85,47.20,46.39,46.41,8600,46.41
2006-06-09,48.14,48.50,47.15,47.15,6900,47.15
2006-06-08,45.30,46.80,45.00,46.70,56000,46.70
2006-06-07,46.60,47.01,46.60,46.90,5200,46.90
2006-06-06,46.35,47.20,46.21,46.50,12400,46.50
2006-06-05,47.45,47.45,46.90,46.90,3300,46.90
2006-06-02,48.52,48.71,47.20,47.20,8300,47.20
2006-06-01,46.75,48.33,46.35,48.13,14400,48.13
2006-05-31,47.00,48.00,46.80,46.83,40300,46.83
2006-05-30,49.35,49.35,47.94,47.95,14200,47.95
2006-05-29,49.75,49.90,49.70,49.70,5000,49.70
2006-05-26,50.55,50.55,49.73,49.73,8000,49.73
2006-05-25,49.75,50.15,49.50,50.00,2300,50.00
2006-05-24,49.45,49.86,48.32,49.16,23800,49.16
2006-05-23,49.20,50.69,49.08,49.80,19800,49.80
2006-05-22,50.60,50.60,49.03,49.17,29200,49.17
2006-05-19,49.60,50.27,49.20,50.05,26500,50.05
2006-05-18,51.20,51.60,50.48,50.71,11900,50.71
2006-05-17,50.85,51.00,50.20,50.89,22800,50.89
2006-05-16,52.80,53.25,51.02,51.43,16900,51.43
2006-05-15,52.50,53.34,51.95,53.34,12100,53.34
2006-05-12,52.75,52.90,51.89,52.40,17700,52.40
2006-05-11,55.60,55.65,52.72,53.13,16300,53.13
2006-05-10,55.35,55.75,55.13,55.41,5400,55.41
2006-05-09,57.05,57.05,55.56,55.56,13500,55.56
2006-05-08,56.55,57.50,56.25,56.91,26100,56.91
2006-05-05,56.10,56.39,55.90,56.30,9300,56.30
2006-05-04,56.55,57.57,56.33,56.33,16200,56.33
2006-05-03,56.95,56.95,55.63,56.25,16200,56.25
2006-05-02,55.80,56.77,55.50,56.77,14300,56.77
2006-05-01,55.89,55.89,55.89,55.89,000,55.89
2006-04-28,55.20,56.70,54.80,55.89,12700,55.89
2006-04-27,55.05,55.35,54.21,55.27,10900,55.27
2006-04-26,53.50,54.59,53.30,54.43,8000,54.43
2006-04-25,53.15,53.57,52.90,52.90,9000,52.90
2006-04-24,54.10,54.25,52.94,53.27,19600,53.27
2006-04-21,55.30,55.45,54.59,54.89,21200,54.89
2006-04-20,55.65,56.52,54.92,55.25,43800,55.25
2006-04-19,54.30,54.70,53.20,53.23,44600,53.23
2006-04-18,53.50,53.97,52.82,53.91,30800,53.91
